Location,Bedrooms,Bathrooms,Area,Type,Stratum,Price
Cali,4.0,3.0,122.77399728331766,House,3.0,325.0
Cali,3.0,2.0,70.0,Apartment,4.0,240.0
Cali,2.0,3.0,200.0,Apartment,6.0,880.0
Cali,7.0,4.0,260.0,House,4.0,495.0
Cali,3.0,3.0,131.9819567560539,House,6.0,1500.0
Cali,4.0,5.0,232.0,Apartment,6.0,1400.0
Cali,6.0,4.0,300.0,House,5.0,550.0
Cali,3.0,2.0,62.0,Apartment,3.0,155.0
Cali,4.0,3.0,142.15973786397674,House,4.0,480.0
Cali,2.0,2.0,47.0,Apartment,3.0,180.0
Cali,2.0,1.0,49.0,Apartment,3.0,132.0
Cali,4.0,5.0,222.0,Apartment,6.0,2100.0
Cali,2.0,2.0,49.0,Apartment,3.0,188.0
Cali,3.0,3.0,108.0,Apartment,5.0,380.0
Cali,4.0,2.0,98.0,Apartment,4.0,430.0
Cali,3.0,3.0,99.96473612553183,Apartment,4.0,230.0
Cali,3.0,2.0,61.0,Apartment,3.0,168.0
Cali,3.0,2.0,63.0,Apartment,5.0,220.0
Cali,3.0,3.0,130.0,House,3.0,295.0
Cali,6.0,4.0,165.0,House,5.0,580.0
Cali,2.0,2.0,56.0,Apartment,3.0,225.0
Cali,2.0,2.0,83.0,Apartment,4.0,239.0
Cali,2.0,2.0,80.0,House,3.0,200.0
Cali,3.0,5.0,450.0,House,6.0,1500.0
Cali,3.0,2.0,72.0,Apartment,5.0,230.0
Cali,2.0,2.0,60.0,Apartment,4.0,230.0
Cali,4.0,4.0,225.0,Apartment,5.0,650.0
Cali,4.0,5.0,202.0,Apartment,6.0,1350.0
Cali,12.0,6.0,384.0,House,3.0,550.0
Cali,3.0,3.0,90.0,Apartment,4.0,390.0
Cali,3.0,5.0,13.559,Apartment,6.0,700.0
Cali,4.0,3.0,113.38493180387024,House,3.0,195.0
Cali,3.0,3.0,100.0,Apartment,5.0,415.0
Cali,3.0,2.0,67.0,Apartment,4.0,323.098592
Cali,4.0,2.0,235.0,Apartment,5.0,980.0
Cali,11.0,8.0,420.0,House,3.0,720.0
Cali,3.0,2.0,120.0,Apartment,5.0,700.0
Cali,4.0,4.0,203.0,House,6.0,1200.0
Cali,2.0,2.0,59.0,Apartment,4.0,199.0
Cali,3.0,4.0,272.0,Apartment,6.0,2094.0
Cali,7.0,3.0,121.0,House,3.0,470.0
Cali,4.0,3.0,171.93607458350147,House,3.0,500.0
Cali,2.0,2.0,60.0,Apartment,5.0,195.0
Cali,3.0,2.0,93.0,Apartment,5.0,630.0
Cali,8.0,2.0,210.0,House,1.0,229.0
Cali,3.0,4.0,200.0,Apartment,6.0,650.0
Cali,3.0,4.0,265.0,Apartment,6.0,1700.0
Cali,3.0,3.0,176.0,Apartment,6.0,720.0
Cali,3.0,2.0,240.0,House,2.0,298.0
Cali,3.0,3.0,116.02499198623728,Apartment,5.0,460.0
Cali,3.0,1.0,65.0,Apartment,3.0,115.0
Cali,1.0,1.0,32.0,Apartment,5.0,215.0
Cali,5.0,4.0,278.0,House,3.0,398.0
Cali,3.0,2.0,83.0,Apartment,5.0,457.5
Cali,4.0,4.0,285.0,House,5.0,550.0
Cali,2.0,1.0,54.0,Apartment,3.0,130.0
Cali,4.0,3.0,118.0015215241415,House,3.0,290.0
Cali,2.0,2.0,70.0,Apartment,4.0,208.0
Cali,4.0,3.0,135.74647422962994,House,3.0,370.0
Cali,3.0,2.0,54.0,Apartment,4.0,220.0
Cali,3.0,2.0,65.0,Apartment,4.0,290.0
Cali,3.0,2.0,54.0,Apartment,5.0,225.0
Cali,3.0,2.0,55.0,Apartment,4.0,178.0
Cali,4.0,2.0,45.0,House,3.0,300.0
Cali,3.0,4.0,165.30884213497671,House,6.0,1000.0
Cali,5.0,5.0,500.0,House,5.0,1600.0
Cali,2.0,2.0,54.0,Apartment,4.0,230.0
Cali,3.0,2.0,73.0,Apartment,3.0,245.0
Cali,3.0,3.0,143.0,House,5.0,800.0
Cali,3.0,4.0,200.0,Apartment,6.0,1140.0
Cali,4.0,3.0,234.0,House,4.0,499.0
Cali,1.0,2.0,97.0,Apartment,6.0,560.0
Cali,2.0,2.0,89.0,Apartment,5.0,510.0
Cali,3.0,2.0,62.0,Apartment,4.0,219.0
Cali,2.0,2.0,44.0,Apartment,4.0,175.0
Cali,2.0,2.0,65.0,Apartment,4.0,245.0
Cali,3.0,1.0,52.0,Apartment,3.0,159.0
Cali,16.0,6.0,630.0,House,3.0,700.0
Cali,4.0,7.0,530.0,Apartment,6.0,2000.0
Cali,2.0,4.0,315.0,Apartment,6.0,950.0
Cali,6.0,2.0,302.0,House,3.0,335.0
Cali,3.0,3.0,98.49220476158064,Apartment,4.0,202.5
Cali,6.0,4.0,247.0,House,3.0,430.0
Cali,3.0,3.0,95.4199193058849,Apartment,3.0,148.0
Cali,6.0,5.0,550.0,House,6.0,1800.0
Cali,3.0,3.0,97.59572805834124,Apartment,3.0,170.0
Cali,2.0,2.0,59.0,Apartment,4.0,190.0
Cali,3.0,2.0,64.0,House,3.0,253.0
Cali,3.0,2.0,126.0,House,3.0,119.0
Cali,6.0,5.0,400.0,House,6.0,950.0
Cali,3.0,3.0,117.05514918828104,Apartment,5.0,480.0
Cali,3.0,2.0,108.0,Apartment,5.0,270.0
Cali,2.0,2.0,92.0,Apartment,5.0,595.0
Cali,3.0,5.0,202.0,Apartment,6.0,850.0
Cali,3.0,3.0,116.0,Apartment,5.0,510.0
Cali,3.0,2.0,73.0,House,4.0,260.0
Cali,7.0,4.0,225.0,House,3.0,450.0
Cali,4.0,3.0,115.55687396289107,House,2.0,210.0
Cali,2.0,2.0,57.0,Apartment,3.0,220.0
Cali,3.0,3.0,102.5207897928292,Apartment,5.0,250.0
Cali,3.0,2.0,78.0,Apartment,5.0,420.0
Cali,4.0,5.0,301.0,Apartment,6.0,2300.0
Cali,3.0,3.0,150.0,Apartment,5.0,475.0
Cali,5.0,4.0,150.0,House,5.0,485.0
Cali,3.0,3.0,145.0,Apartment,5.0,450.0
Cali,4.0,4.0,114.0,Apartment,4.0,370.0
Cali,4.0,6.0,430.0,House,4.0,1150.0
Cali,3.0,2.0,100.0,Apartment,4.0,460.0
Cali,4.0,4.0,198.0,House,6.0,800.0
Cali,4.0,4.0,140.0,House,6.0,510.0
Cali,4.0,4.0,108.0,House,5.0,400.0
Cali,4.0,2.0,161.0,House,4.0,500.0
Cali,3.0,4.0,186.0,Apartment,6.0,1120.0
Cali,3.0,3.0,100.76091900391587,Apartment,4.0,350.0
Cali,3.0,3.0,110.0,House,5.0,410.0
Cali,4.0,3.0,122.4788933165972,House,2.0,280.0
Cali,3.0,2.0,50.0,Apartment,4.0,231.0
Cali,3.0,3.0,110.0,House,4.0,380.0
Cali,3.0,2.0,78.0,Apartment,3.0,220.0
Cali,3.0,3.0,170.0,Apartment,6.0,685.0
Cali,3.0,3.0,124.0,Apartment,5.0,545.0
Cali,3.0,3.0,88.0,Apartment,4.0,259.0
Cali,3.0,1.0,60.0,Apartment,4.0,235.0
Cali,3.0,3.0,101.35052913944256,Apartment,5.0,320.0
Cali,3.0,2.0,58.0,Apartment,3.0,155.0
Cali,5.0,6.0,435.0,House,6.0,2300.0
Cali,5.0,7.0,880.0,House,6.0,3300.0
Cali,4.0,5.0,290.0,House,5.0,1300.0
Cali,3.0,3.0,145.0,Apartment,6.0,690.0
Cali,4.0,5.0,240.0,Apartment,6.0,900.0
Cali,3.0,3.0,66.0,House,3.0,200.0
Cali,3.0,1.0,450.0,House,5.0,850.0
Cali,6.0,8.0,1.012,House,6.0,2300.0
Cali,3.0,5.0,375.0,House,6.0,1799.0
Cali,3.0,2.0,75.0,Apartment,5.0,239.0
Cali,4.0,5.0,250.0,House,5.0,1320.0
Cali,3.0,2.0,86.0,Apartment,5.0,420.0
Cali,4.0,5.0,214.0,House,5.0,850.0
Cali,3.0,4.0,110.0,House,6.0,880.0
Cali,2.0,2.0,89.0,Apartment,5.0,400.0
Cali,2.0,3.0,77.0,Apartment,4.0,248.0
Cali,2.0,2.0,65.0,Apartment,6.0,450.0
Cali,8.0,5.0,229.0,House,3.0,570.0
Cali,3.0,4.0,900.0,House,6.0,2400.0
Cali,3.0,2.0,65.0,Apartment,3.0,205.0
Cali,3.0,2.0,88.0,Apartment,5.0,250.0
Cali,3.0,4.0,190.0,House,5.0,650.0
Cali,3.0,4.0,163.01288575862296,House,6.0,899.0
Cali,4.0,6.0,517.0,Apartment,6.0,1450.0
Cali,3.0,3.0,107.18917247890772,Apartment,5.0,360.0
Cali,10.0,6.0,154.0,House,3.0,530.0
Cali,2.0,2.0,65.0,Apartment,4.0,209.8
Cali,3.0,2.0,66.0,Apartment,4.0,261.0
Cali,2.0,2.0,64.0,Apartment,5.0,285.0
Cali,2.0,2.0,87.0,Apartment,5.0,570.0
Cali,4.0,3.0,120.0,Apartment,5.0,310.0
Cali,2.0,2.0,76.0,Apartment,6.0,460.0
Cali,9.0,4.0,340.0,House,3.0,540.0
Cali,4.0,5.0,240.0,Apartment,6.0,1780.0
Cali,8.0,5.0,140.0,House,3.0,580.0
Cali,1.0,1.0,40.0,Apartment,5.0,360.0
Cali,3.0,3.0,133.40135297956593,House,6.0,1699.0
Cali,7.0,6.0,600.0,House,4.0,876.0
Cali,3.0,2.0,77.0,Apartment,5.0,355.0
Cali,6.0,3.0,170.0,House,3.0,270.0
Cali,2.0,2.0,71.0,Apartment,4.0,280.0
Cali,2.0,2.0,80.0,Apartment,4.0,280.0
Cali,4.0,4.0,155.73704699858095,House,4.0,945.0
Cali,3.0,3.0,148.0,Apartment,4.0,270.0
Cali,3.0,3.0,140.0,Apartment,6.0,830.0
Cali,4.0,3.0,171.0,House,5.0,450.0
Cali,6.0,7.0,733.0,House,4.0,2875.0
Cali,4.0,2.0,280.0,House,4.0,410.0
Cali,4.0,6.0,720.0,House,6.0,5600.0
Cali,7.0,3.0,80.0,House,3.0,260.0
Cali,3.0,3.0,99.54897868502394,Apartment,4.0,198.0
Cali,3.0,4.0,246.0,Apartment,5.0,500.0
Cali,3.0,4.0,157.0,House,4.0,1000.0
Cali,4.0,4.0,237.0,Apartment,4.0,750.0
Cali,3.0,1.0,60.0,House,3.0,195.0
Cali,3.0,2.0,61.0,Apartment,3.0,186.0
Cali,2.0,2.0,65.0,House,3.0,200.0
Cali,3.0,2.0,97.0,Apartment,5.0,490.0
Cali,3.0,5.0,350.0,Apartment,6.0,1000.0
Cali,3.0,2.0,276.0,House,6.0,750.0
Cali,3.0,2.0,58.0,Apartment,4.0,220.0
Cali,3.0,3.0,100.0,Apartment,5.0,290.0
Cali,5.0,4.0,460.0,House,6.0,1000.0
Cali,7.0,6.0,414.0,House,6.0,1200.0
Cali,3.0,3.0,229.0,Apartment,6.0,780.0
Cali,2.0,2.0,58.0,Apartment,4.0,217.0
Cali,2.0,1.0,55.0,Apartment,4.0,165.0
Cali,4.0,5.0,657.0,House,6.0,2000.0
Cali,5.0,2.0,112.0,House,3.0,230.0
Cali,3.0,2.0,85.0,Apartment,5.0,305.0
Cali,3.0,3.0,97.59572805834124,Apartment,3.0,185.0
Cali,3.0,3.0,153.0,House,3.0,300.0
Cali,3.0,3.0,99.96473612553183,Apartment,4.0,245.0
Cali,4.0,4.0,119.0,House,5.0,550.0
Cali,2.0,2.0,77.0,Apartment,4.0,260.0
Cali,3.0,2.0,75.0,Apartment,4.0,289.0
Cali,3.0,5.0,257.0,Apartment,6.0,1400.0
Cali,4.0,3.0,131.96334487881506,House,4.0,428.6
Cali,4.0,3.0,220.0,House,5.0,450.0
Cali,3.0,1.0,58.0,Apartment,3.0,142.0
Cali,4.0,3.0,300.0,House,5.0,618.0
Cali,2.0,2.0,55.0,Apartment,4.0,188.5
Cali,2.0,2.0,58.0,Apartment,4.0,234.0
Cali,4.0,5.0,200.0,Apartment,6.0,920.0
Cali,2.0,2.0,70.0,Apartment,5.0,357.0
Cali,5.0,2.0,140.0,House,2.0,140.0
Cali,3.0,2.0,76.0,Apartment,5.0,310.0
Cali,4.0,5.0,150.0,House,6.0,600.0
Cali,3.0,4.0,124.0,Apartment,5.0,550.0
Cali,3.0,2.0,58.0,Apartment,4.0,210.0
Cali,4.0,3.0,275.0,House,4.0,525.0
Cali,9.0,4.0,426.0,House,3.0,405.0
Cali,3.0,3.0,120.85445737692172,Apartment,6.0,498.0
Cali,4.0,3.0,170.0,Apartment,6.0,950.0
Cali,5.0,1.0,144.0,House,3.0,290.0
Cali,3.0,2.0,55.0,Apartment,4.0,197.0
Cali,3.0,3.0,100.32525045957762,Apartment,4.0,365.0
Cali,6.0,5.0,312.0,House,3.0,458.0
Cali,3.0,3.0,157.0,House,5.0,550.0
Cali,3.0,2.0,70.0,House,3.0,200.0
Cali,4.0,3.0,83.0,Apartment,4.0,260.0
Cali,3.0,2.0,97.0,Apartment,5.0,330.0
Cali,3.0,2.0,58.0,Apartment,4.0,190.0
Cali,3.0,2.0,60.0,Apartment,4.0,250.0
Cali,4.0,5.0,600.0,House,6.0,3800.0
Cali,5.0,2.0,133.0,House,2.0,450.0
Cali,14.0,13.0,407.0,House,3.0,599.0
Cali,3.0,2.0,112.0,Apartment,5.0,365.0
Cali,3.0,2.0,180.0,House,4.0,430.0
Cali,3.0,3.0,99.54897868502394,Apartment,4.0,196.5
Cali,3.0,3.0,98.0,Apartment,5.0,410.0
Cali,3.0,5.0,218.0,Apartment,6.0,1180.0
Cali,3.0,2.0,62.0,Apartment,4.0,255.0
Cali,3.0,2.0,62.0,Apartment,4.0,250.0
Cali,2.0,2.0,70.0,Apartment,4.0,290.0
Cali,4.0,5.0,320.0,Apartment,5.0,1400.0
Cali,3.0,3.0,97.0,Apartment,5.0,497.0
Cali,12.0,6.0,175.0,House,3.0,550.0
Cali,3.0,3.0,102.01006023460877,Apartment,4.0,280.0
Cali,5.0,7.0,1.27,House,6.0,3200.0
Cali,3.0,3.0,99.3373354537017,Apartment,4.0,132.0
Cali,3.0,2.0,66.0,Apartment,5.0,270.0
Cali,3.0,3.0,178.0,Apartment,5.0,450.0
Cali,3.0,2.0,60.0,Apartment,4.0,145.0
Cali,3.0,4.0,225.0,House,6.0,930.0
Cali,10.0,6.0,378.0,House,3.0,430.0
Cali,2.0,1.0,56.0,House,2.0,180.0
Cali,3.0,3.0,123.02856575340257,House,5.0,325.0
Cali,3.0,3.0,97.59572805834124,Apartment,3.0,185.0
Cali,2.0,2.0,56.0,Apartment,3.0,241.0
Cali,3.0,4.0,190.0,Apartment,6.0,650.0
Cali,3.0,5.0,115.0,House,5.0,750.0
Cali,3.0,2.0,130.0,House,3.0,278.0
Cali,4.0,3.0,150.0,Apartment,6.0,590.0
Cali,3.0,5.0,182.0,Apartment,6.0,1390.0
Cali,3.0,2.0,69.0,Apartment,3.0,185.0
Cali,2.0,2.0,62.0,Apartment,4.0,225.0
Cali,3.0,3.0,120.36762660860849,Apartment,5.0,600.0
Cali,2.0,4.0,290.0,House,6.0,1750.0
Cali,3.0,2.0,65.0,Apartment,4.0,210.0
Cali,6.0,5.0,310.0,House,6.0,800.0
Cali,3.0,3.0,75.0,Apartment,5.0,380.0
Cali,4.0,2.0,112.87370239241703,House,1.0,120.0
Cali,3.0,2.0,74.0,Apartment,5.0,300.0
Cali,2.0,2.0,100.0,Apartment,5.0,590.0
Cali,4.0,4.0,283.0,House,6.0,1300.0
Cali,4.0,5.0,140.0,House,3.0,715.0
Cali,2.0,2.0,83.0,Apartment,5.0,315.0
Cali,3.0,3.0,98.49220476158064,Apartment,4.0,225.0
Cali,2.0,2.0,63.0,Apartment,4.0,270.0
Cali,4.0,5.0,250.0,House,5.0,790.0
Cali,3.0,1.0,85.0,House,3.0,118.0
Cali,5.0,5.0,300.0,Apartment,6.0,1450.0
Cali,3.0,2.0,72.0,Apartment,5.0,250.0
Cali,3.0,4.0,200.0,Apartment,5.0,650.0
Cali,3.0,3.0,120.0,House,5.0,520.0
Cali,3.0,3.0,116.46442142581047,House,6.0,295.0
Cali,3.0,2.0,65.0,Apartment,4.0,198.5
Cali,3.0,4.0,135.0,Apartment,6.0,579.0
Cali,3.0,3.0,110.0,Apartment,4.0,280.0
Cali,3.0,2.0,500.0,House,6.0,2200.0
Cali,2.0,2.0,164.0,Apartment,6.0,800.0
Cali,6.0,5.0,350.0,House,6.0,1500.0
Cali,3.0,2.0,144.0,House,3.0,360.0
Cali,3.0,2.0,80.0,Apartment,5.0,375.0
Cali,3.0,2.0,82.0,Apartment,6.0,410.0
Cali,3.0,2.0,49.0,House,3.0,158.0
Cali,5.0,5.0,354.93520748822766,Apartment,5.0,1400.0
Cali,2.0,2.0,65.0,Apartment,4.0,280.0
Cali,4.0,5.0,360.0,House,6.0,1900.0
Cali,3.0,2.0,81.0,Apartment,5.0,320.0
Cali,3.0,2.0,85.0,Apartment,5.0,599.0
Cali,3.0,3.0,129.0,Apartment,4.0,270.0
Cali,3.0,2.0,72.0,House,3.0,280.0
Cali,4.0,4.0,300.0,House,6.0,1650.0
Cali,2.0,1.0,48.0,Apartment,4.0,181.0
Cali,3.0,2.0,61.0,Apartment,4.0,245.0
Cali,3.0,2.0,57.0,Apartment,3.0,180.0
Cali,2.0,2.0,60.0,Apartment,4.0,220.0
Cali,4.0,3.0,153.21763533423578,House,4.0,830.0
Cali,2.0,2.0,78.0,Apartment,5.0,310.0
Cali,4.0,3.0,75.0,House,4.0,320.0
Cali,3.0,4.0,135.0,Apartment,6.0,690.0
Cali,4.0,3.0,128.08203418084938,House,3.0,370.0
Cali,3.0,3.0,99.96473612553183,Apartment,4.0,240.0
Cali,3.0,3.0,97.42503890081555,Apartment,2.0,188.0
Cali,3.0,2.0,73.0,Apartment,4.0,300.0
Cali,6.0,3.0,311.0,House,3.0,462.0
Cali,3.0,4.0,200.0,Apartment,6.0,1300.0
Cali,4.0,5.0,230.0,Apartment,6.0,1400.0
Cali,3.0,2.0,63.0,Apartment,4.0,205.0
Cali,3.0,3.0,84.0,Apartment,5.0,390.0
Cali,2.0,2.0,60.0,Apartment,4.0,250.0
Cali,4.0,5.0,330.0,Apartment,6.0,1600.0
Cali,3.0,3.0,86.0,Apartment,5.0,385.0
Cali,3.0,2.0,60.0,Apartment,4.0,200.0
Cali,5.0,3.0,257.0,House,3.0,460.0
Cali,3.0,2.0,90.0,Apartment,5.0,400.0
Cali,2.0,2.0,89.0,Apartment,6.0,490.0
Cali,3.0,3.0,144.00846537780464,House,5.0,550.0
Cali,2.0,2.0,60.0,Apartment,4.0,220.0
Cali,4.0,3.0,111.35448256794483,House,3.0,145.0
Cali,2.0,2.0,51.0,House,3.0,245.0
Cali,4.0,5.0,1.06,House,6.0,1850.0
Cali,5.0,3.0,180.0,House,2.0,250.0
Cali,1.0,1.0,46.0,Apartment,5.0,278.0
Cali,3.0,4.0,231.0,Apartment,6.0,625.0
Cali,3.0,2.0,61.0,Apartment,4.0,239.0
Cali,4.0,3.0,130.0,Apartment,4.0,360.0
Cali,4.0,4.0,259.1261386879067,House,5.0,1800.0
Cali,3.0,3.0,107.18917247890772,Apartment,5.0,365.0
Cali,3.0,3.0,259.0,Apartment,6.0,790.0
Cali,3.0,6.0,560.0,House,6.0,3200.0
Cali,3.0,1.0,123.0,House,2.0,225.0
Cali,3.0,3.0,120.85445737692172,Apartment,6.0,499.0
Cali,3.0,4.0,161.0,House,6.0,940.0
Cali,4.0,4.0,360.0,House,6.0,800.0
Cali,3.0,2.0,60.0,Apartment,4.0,210.0
Cali,7.0,3.0,485.0,House,4.0,1200.0
Cali,6.0,3.0,210.0,House,2.0,210.0
Cali,3.0,3.0,102.0,Apartment,4.0,320.0
Cali,3.0,3.0,76.0,Apartment,4.0,235.0
Cali,3.0,6.0,359.0,House,6.0,2000.0
Cali,3.0,2.0,54.0,Apartment,4.0,220.0
Cali,3.0,2.0,60.0,Apartment,4.0,224.0
Cali,3.0,3.0,160.0,House,5.0,700.0
Cali,3.0,2.0,72.0,Apartment,5.0,260.0
Cali,3.0,2.0,84.0,Apartment,5.0,320.0
Cali,3.0,2.0,120.0,House,3.0,250.0
Cali,3.0,3.0,121.0,Apartment,4.0,425.0
Cali,3.0,2.0,147.0,House,4.0,398.0
Cali,3.0,3.0,108.0,Apartment,5.0,415.0
Cali,3.0,2.0,85.0,Apartment,5.0,370.0
Cali,3.0,3.0,82.0,House,3.0,380.0
Cali,2.0,2.0,59.0,Apartment,4.0,202.0
Cali,4.0,4.0,243.0,Apartment,6.0,1250.0
Cali,2.0,2.0,50.0,Apartment,4.0,260.0
Cali,7.0,4.0,140.0,House,5.0,420.0
Cali,3.0,3.0,135.0,Apartment,5.0,550.0
Cali,4.0,3.0,128.0,Apartment,5.0,450.0
Cali,3.0,3.0,170.0,Apartment,5.0,480.0
Cali,3.0,2.0,125.0,Apartment,5.0,553.0
Cali,4.0,5.0,460.0,House,6.0,1200.0
Cali,3.0,2.0,92.0,Apartment,6.0,600.0
Cali,3.0,3.0,114.3558099477812,Apartment,4.0,550.0
Cali,3.0,2.0,65.0,Apartment,4.0,198.0
Cali,3.0,3.0,137.0,House,4.0,430.0
Cali,4.0,4.0,526.0,House,6.0,1450.0
Cali,4.0,2.0,144.0,House,3.0,290.0
Cali,6.0,7.0,1.1,House,6.0,4300.0
Cali,3.0,2.0,78.0,Apartment,3.0,218.0
Cali,3.0,2.0,120.0,Apartment,5.0,350.0
Cali,3.0,3.0,68.0,Apartment,4.0,205.0
Cali,3.0,2.0,95.0,Apartment,5.0,330.0
Cali,3.0,3.0,161.0,House,5.0,670.0
Cali,3.0,5.0,218.0,House,6.0,1320.0
Cali,3.0,3.0,115.0,Apartment,5.0,515.0
Cali,4.0,3.0,111.4841800058933,House,2.0,150.0
Cali,3.0,2.0,57.0,Apartment,4.0,180.0
Cali,4.0,3.0,124.0,House,4.0,385.0
Cali,3.0,2.0,140.0,House,3.0,275.0
Cali,5.0,3.0,280.0,House,4.0,550.0
Cali,2.0,2.0,60.0,Apartment,4.0,215.0
Cali,4.0,4.0,330.0,House,5.0,850.0
Cali,2.0,2.0,50.0,Apartment,2.0,145.0
Cali,3.0,1.0,50.0,Apartment,3.0,115.0
Cali,8.0,3.0,300.0,House,3.0,580.0
Cali,4.0,4.0,160.0,Apartment,6.0,650.0
Cali,4.0,5.0,450.0,House,5.0,1085.0
Cali,3.0,3.0,117.33028522793985,House,6.0,250.0
Cali,4.0,2.0,286.0,House,4.0,550.0
Cali,6.0,8.0,440.0,House,6.0,1600.0
Cali,3.0,3.0,94.0,Apartment,5.0,450.0
Cali,8.0,5.0,327.0,House,5.0,795.0
Cali,3.0,6.0,250.0,House,6.0,1200.0
Cali,12.0,5.0,530.0,House,6.0,700.0
Cali,3.0,2.0,5.68,Apartment,4.0,220.0
Cali,3.0,4.0,139.28008890696512,House,6.0,3200.0
Cali,3.0,5.0,284.0,Apartment,6.0,990.0
Cali,4.0,4.0,106.0,House,5.0,490.0
Cali,4.0,3.0,207.0,House,3.0,390.0
Cali,3.0,2.0,72.0,Apartment,4.0,270.0
Cali,4.0,4.0,300.0,House,4.0,550.0
Cali,3.0,3.0,100.63353713264696,Apartment,4.0,191.0
Cali,8.0,3.0,220.0,House,3.0,559.0
Cali,3.0,3.0,113.09135418092767,House,6.0,220.0
Cali,3.0,4.0,161.76462927278487,House,5.0,875.0
Cali,2.0,2.0,65.0,Apartment,4.0,225.0
Cali,3.0,4.0,278.0,Apartment,6.0,983.5
Cali,2.0,2.0,60.0,Apartment,4.0,185.0
Cali,3.0,5.0,143.0,Apartment,6.0,1600.0
Cali,2.0,1.0,48.0,Apartment,5.0,245.0
Cali,3.0,2.0,52.0,Apartment,4.0,168.0
Cali,4.0,4.0,150.0,House,6.0,620.0
Cali,4.0,3.0,198.0,House,5.0,750.0
Cali,3.0,3.0,101.30386241868153,Apartment,4.0,249.0
Cali,3.0,3.0,132.21858539537777,House,6.0,1650.0
Cali,3.0,1.0,154.0,House,3.0,215.0
Cali,6.0,4.0,215.0,House,3.0,440.0
Cali,4.0,3.0,137.6582282665753,House,3.0,410.0
Cali,2.0,3.0,240.0,Apartment,6.0,1500.0
Cali,3.0,3.0,139.8758341950672,House,6.0,450.0
Cali,4.0,4.0,160.0,House,4.0,460.0
Cali,3.0,3.0,90.0,Apartment,6.0,799.0
Cali,2.0,1.0,47.0,Apartment,4.0,150.0
Cali,3.0,4.0,183.30203390145343,House,5.0,1200.0
Cali,12.0,6.0,140.0,House,2.0,350.0
Cali,3.0,4.0,210.0,House,6.0,1300.0
Cali,3.0,3.0,120.0,House,3.0,330.0
Cali,2.0,2.0,64.0,Apartment,5.0,265.0
Cali,3.0,3.0,121.07070992791782,Apartment,6.0,590.0
Cali,3.0,2.0,105.0,Apartment,3.0,165.0
Cali,4.0,1.0,48.0,House,3.0,220.0
Cali,3.0,2.0,68.0,Apartment,4.0,248.0
Cali,4.0,5.0,167.0,Apartment,6.0,700.0
Cali,2.0,2.0,63.0,Apartment,3.0,241.0
Cali,3.0,2.0,70.0,Apartment,4.0,330.0
Cali,3.0,2.0,72.0,Apartment,4.0,280.0
Cali,4.0,4.0,220.0,House,5.0,900.0
Cali,3.0,5.0,137.0,Apartment,6.0,700.0
Cali,2.0,3.0,87.0,Apartment,5.0,420.0
Cali,3.0,3.0,99.54897868502394,Apartment,4.0,200.5
Cali,3.0,2.0,89.0,Apartment,4.0,192.0
Cali,1.0,1.0,540.0,House,6.0,1800.0
Cali,3.0,2.0,60.0,Apartment,4.0,235.0
Cali,4.0,4.0,150.0,House,4.0,525.0
Cali,4.0,2.0,90.0,House,4.0,370.0
Cali,1.0,1.0,33.0,Apartment,5.0,270.0
Cali,6.0,6.0,275.0,House,4.0,485.0
Cali,4.0,3.0,128.08203418084938,House,3.0,370.0
Cali,3.0,4.0,150.0,Apartment,5.0,395.0
Cali,5.0,4.0,200.0,Apartment,6.0,1400.0
Cali,3.0,3.0,220.0,House,6.0,1500.0
Cali,3.0,3.0,98.49220476158064,Apartment,4.0,239.0
Cali,3.0,3.0,160.0,Apartment,6.0,790.0
Cali,7.0,3.0,165.0,House,3.0,235.0
Cali,4.0,4.0,195.0,House,6.0,1100.0
Cali,3.0,3.0,134.0,Apartment,6.0,620.0
Cali,3.0,4.0,263.0,Apartment,6.0,2250.0
Cali,8.0,5.0,221.0,House,5.0,599.0
Cali,3.0,2.0,74.0,Apartment,5.0,590.0
Cali,2.0,2.0,64.0,Apartment,5.0,420.0
Cali,9.0,6.0,267.0,House,5.0,880.0
Cali,3.0,3.0,100.0,House,5.0,345.0
Cali,4.0,8.0,800.0,House,6.0,3200.0
Cali,13.0,6.0,140.0,House,3.0,360.0
Cali,3.0,3.0,98.49220476158064,Apartment,4.0,210.0
Cali,3.0,4.0,150.9119417758455,House,5.0,850.0
Cali,3.0,3.0,200.0,House,6.0,630.0
Cali,11.0,6.0,340.0,House,3.0,690.0
Cali,4.0,3.0,142.15973786397674,House,4.0,480.0
Cali,7.0,2.0,290.0,House,1.0,200.0
Cali,4.0,4.0,243.0,House,6.0,1130.0
Cali,2.0,1.0,52.0,Apartment,2.0,145.0
Cali,5.0,3.0,360.0,House,5.0,530.0
Cali,4.0,2.0,77.0,Apartment,4.0,205.0
Cali,3.0,3.0,130.0,Apartment,6.0,470.0
Cali,4.0,4.0,42.0,House,5.0,430.0
Cali,5.0,3.0,266.0,House,3.0,485.0
Cali,2.0,1.0,63.0,Apartment,4.0,195.0
Cali,3.0,3.0,124.0,Apartment,6.0,850.0
Cali,3.0,3.0,205.0,House,5.0,720.0
Cali,3.0,3.0,240.0,Apartment,5.0,800.0
Cali,8.0,8.0,1.2,House,6.0,2000.0
Cali,2.0,2.0,50.0,Apartment,4.0,190.0
Cali,9.0,4.0,360.0,House,3.0,420.0
