Location,Bedrooms,Bathrooms,Type,Stratum,Area_transformed_log,Price_transformed_log
Medellin,3,2,Apartment,4.0,4.110873864173311,5.802118375377063
Medellin,4,3,House,4.0,5.375278407684165,6.85751406254539
Medellin,2,3,Apartment,6.0,4.700480365792417,7.741099090035366
Medellin,4,3,House,6.0,5.303304908059076,7.259116128097101
Medellin,3,4,Apartment,6.0,5.429345628954441,7.438971592395862
Medellin,2,4,House,6.0,5.5134287461649825,7.550135342488429
Medellin,4,4,Apartment,5.0,4.962844630259907,6.111467339502679
Medellin,3,3,Apartment,4.0,4.477336814478207,6.486160788944089
Medellin,3,2,Apartment,5.0,4.653960350157523,6.478509642208569
Medellin,3,2,Apartment,4.0,4.454347296253507,6.206575926724928
Medellin,4,3,House,3.0,4.382026634673881,5.638354669333745
Medellin,3,2,Apartment,5.0,4.709530201312334,6.364750756851911
Medellin,4,2,House,3.0,4.394449154672439,5.602118820879701
Medellin,3,2,Apartment,5.0,4.564348191467836,6.566672429803241
Medellin,3,2,Apartment,4.0,4.3694478524670215,6.133398042996649
Medellin,3,2,Apartment,5.0,4.927253685157205,6.364750756851911
Medellin,4,4,House,4.0,4.9344739331306915,6.2166061010848646
Medellin,3,2,Apartment,3.0,4.532599493153256,6.133398042996649
Medellin,2,2,Apartment,6.0,4.663439094112067,6.478509642208569
Medellin,3,4,House,6.0,5.017279836814924,6.673297967767654
Medellin,4,2,House,4.0,4.709530201312334,6.2166061010848646
Medellin,3,3,Apartment,6.0,5.3706380281276624,7.208600337960199
Medellin,3,2,House,4.0,4.976733742420574,6.634633357861686
Medellin,3,4,House,6.0,5.66988092298052,7.3783837129967145
Medellin,3,2,Apartment,4.0,4.174387269895637,5.981414211254481
Medellin,3,2,Apartment,4.0,4.406719247264253,6.46302945692067
Medellin,3,2,Apartment,4.0,4.219507705176107,6.124683390894205
Medellin,4,3,Apartment,5.0,5.056245805348308,6.7464121285733745
Medellin,3,3,House,5.0,4.908617058049489,7.550135342488429
Medellin,2,2,Apartment,4.0,4.110873864173311,6.311734809152915
Medellin,3,2,Apartment,4.0,4.174387269895637,5.991464547107982
Medellin,3,4,House,4.0,4.465908118654584,5.8888779583328805
Medellin,3,2,Apartment,6.0,4.23410650459726,6.398594934535208
Medellin,3,2,Apartment,4.0,4.804021044733257,6.594413459749778
Medellin,4,3,House,6.0,6.154858094016418,8.202756381655638
Medellin,2,2,Apartment,5.0,4.174387269895637,5.771441123130016
Medellin,3,2,Apartment,5.0,4.454347296253507,6.447305862541213
Medellin,3,3,Apartment,4.0,4.709226106302309,6.478509642208569
Medellin,4,3,House,5.0,5.602118820879701,6.7226297948554485
Medellin,4,3,House,4.0,4.927278782774149,7.00397413672268
Medellin,3,4,House,6.0,6.255750041753367,7.824445930877619
Medellin,3,2,Apartment,5.0,4.477336814478207,6.274762021241939
Medellin,4,2,House,5.0,4.948759890378168,6.447305862541213
Medellin,3,4,Apartment,6.0,4.948759890378168,7.427144133408616
Medellin,3,4,House,5.0,5.564520407322694,6.8885724595653635
Medellin,2,2,Apartment,6.0,4.48863636973214,6.398594934535208
Medellin,3,3,Apartment,6.0,4.59511985013459,6.478509642208569
Medellin,5,4,House,5.0,5.442417710521793,6.660575149839686
Medellin,2,2,Apartment,4.0,4.330733340286331,6.311734809152915
Medellin,3,2,Apartment,4.0,4.23410650459726,5.908082938168931
Medellin,3,4,House,6.0,5.520165961067081,8.699681400989514
Medellin,3,3,House,4.0,5.1298987149230735,6.621405651764134
Medellin,3,4,House,6.0,5.730099782973574,7.550135342488429
Medellin,3,3,Apartment,6.0,4.6443908991413725,6.455198563340122
Medellin,4,3,House,6.0,5.953243334287785,7.972810784121404
Medellin,3,2,Apartment,4.0,4.189654742026425,6.246106765481563
Medellin,3,4,Apartment,6.0,5.231108616854587,7.259116128097101
Medellin,3,4,House,5.0,5.777652323222656,7.67368812926773
Medellin,5,3,House,5.0,5.598421958998375,7.16703787691222
Medellin,2,2,Apartment,6.0,4.663439094112067,7.2305631534092925
Medellin,5,2,House,3.0,4.804021044733257,5.846438775057725
Medellin,5,2,House,3.0,4.189654742026425,5.993961427306569
Medellin,4,2,Apartment,5.0,4.584967478670572,6.478509642208569
Medellin,3,3,Apartment,5.0,4.812184355372417,6.46302945692067
Medellin,4,2,House,3.0,4.5217885770490405,5.564520407322694
Medellin,2,1,Apartment,3.0,3.7612001156935624,5.442417710521793
Medellin,4,2,House,4.0,5.176149732573829,6.284134161070802
Medellin,4,3,House,4.0,5.017279836814924,6.7464121285733745
Medellin,3,3,House,6.0,5.030437921392435,6.8885724595653635
Medellin,3,2,House,3.0,4.844187086458591,6.111467339502679
Medellin,2,3,Apartment,6.0,4.736198448394496,6.78105762593618
Medellin,2,2,Apartment,6.0,4.405150479538971,6.493753839851686
Medellin,4,3,House,4.0,4.394449154672439,6.111467339502679
Medellin,3,4,House,6.0,6.0867747269123065,8.160803920954665
Medellin,3,2,Apartment,3.0,4.23410650459726,5.771441123130016
Medellin,4,4,Apartment,4.0,4.912654885736052,6.111467339502679
Medellin,3,2,House,4.0,4.976733742420574,6.311734809152915
Medellin,3,1,House,3.0,4.02535169073515,5.5254529391317835
Medellin,3,2,Apartment,4.0,4.5217885770490405,6.255750041753367
Medellin,5,4,House,6.0,6.505784060128229,8.294299608857235
Medellin,4,4,House,6.0,5.41610040220442,7.170888478512505
Medellin,3,2,Apartment,4.0,4.219507705176107,5.8888779583328805
Medellin,5,4,House,6.0,6.22455842927536,7.972810784121404
Medellin,3,3,House,5.0,4.836281906951478,6.523562306149512
Medellin,4,3,House,4.0,5.198497031265826,6.311734809152915
Medellin,3,2,Apartment,5.0,4.795790545596741,6.673297967767654
Medellin,3,4,Apartment,6.0,5.5053315359323625,7.244941546337007
Medellin,2,2,Apartment,4.0,4.110873864173311,5.739792912179234
Medellin,4,4,House,6.0,5.860786223465865,7.1316985104669115
Medellin,3,2,Apartment,5.0,4.48863636973214,6.600346576346323
Medellin,4,2,Apartment,4.0,4.532599493153256,6.476972362889683
Medellin,4,3,House,4.0,4.997212273764115,6.68586094706836
Medellin,3,3,Apartment,6.0,5.017279836814924,7.02197642307216
Medellin,2,3,House,6.0,5.5909869805108565,7.3783837129967145
Medellin,5,4,House,5.0,5.017279836814924,6.55250788703459
Medellin,2,2,Apartment,4.0,4.477336814478207,5.860786223465865
Medellin,4,2,House,4.0,5.159055299214529,6.447305862541213
Medellin,3,3,Apartment,5.0,4.976733742420574,6.329720905522696
Medellin,3,2,House,3.0,4.454347296253507,5.225746673713202
Medellin,3,3,House,6.0,5.707110264748875,7.576097340623111
Medellin,3,2,Apartment,5.0,4.882801922586371,6.206575926724928
Medellin,3,3,House,6.0,5.707110264748875,7.696667081526462
Medellin,3,1,House,3.0,4.189654742026425,5.583496308781699
Medellin,3,2,Apartment,3.0,4.30406509320417,5.942799375126701
Medellin,3,2,Apartment,4.0,4.30406509320417,6.144185634125646
Medellin,3,4,House,6.0,6.588926477533519,8.699681400989514
Medellin,3,2,Apartment,4.0,4.330733340286331,6.111467339502679
Medellin,4,4,House,4.0,5.288267030694535,6.803505257608338
Medellin,4,4,House,6.0,5.3612921657094255,14.093143052138025
Medellin,3,2,Apartment,5.0,4.532599493153256,6.154858094016418
Medellin,4,4,House,5.0,5.720311776607412,6.647688373563329
Medellin,3,3,Apartment,5.0,4.406719247264253,6.077642243349034
Medellin,4,4,House,6.0,5.934894195619588,7.783640596221253
Medellin,3,2,Apartment,5.0,4.31748811353631,5.988961416889864
Medellin,3,2,House,3.0,4.454347296253507,5.442417710521793
Medellin,4,3,House,5.0,5.303304908059076,6.478509642208569
Medellin,3,3,Apartment,4.0,4.477336814478207,6.46302945692067
Medellin,4,4,House,6.0,6.621405651764134,7.824445930877619
Medellin,4,3,Apartment,5.0,5.14166355650266,6.3473892096560105
Medellin,3,2,House,4.0,4.189654742026425,5.860786223465865
Medellin,5,4,House,5.0,5.726847747587197,6.85751406254539
Medellin,3,2,Apartment,5.0,4.543294782270004,6.3473892096560105
Medellin,4,3,House,5.0,5.159055299214529,6.3473892096560105
Medellin,3,2,Apartment,4.0,4.02535169073515,6.018593214496234
Medellin,3,1,Apartment,3.0,4.574710978503383,5.673323267171493
Medellin,3,2,Apartment,5.0,4.5217885770490405,6.042632833682381
Medellin,4,3,House,4.0,4.31748811353631,6.100318952020064
Medellin,2,2,Apartment,5.0,4.189654742026425,6.396929655216146
Medellin,2,2,Apartment,4.0,4.04305126783455,5.673323267171493
Medellin,3,3,House,4.0,5.0271577343566864,8.006700845440367
Medellin,3,3,Apartment,6.0,4.793550476130677,7.00397413672268
Medellin,3,2,Apartment,6.0,4.61512051684126,6.329720905522696
Medellin,3,4,Apartment,6.0,6.068425588244111,7.569927655242652
Medellin,2,2,Apartment,4.0,4.330733340286331,6.311734809152915
Medellin,2,2,Apartment,6.0,4.663439094112067,7.170888478512505
Medellin,3,3,Apartment,5.0,4.983606621708336,6.53813982376767
Medellin,5,4,House,6.0,5.484796933490655,7.467942332285852
Medellin,4,4,Apartment,6.0,5.303304908059076,7.3783837129967145
Medellin,3,1,House,3.0,4.5217885770490405,5.831882477283517
Medellin,3,4,House,6.0,5.3981627015177525,6.8885724595653635
Medellin,4,4,Apartment,6.0,5.017279836814924,6.710523109452428
Medellin,3,1,House,3.0,4.6443908991413725,5.771441123130016
Medellin,3,2,Apartment,4.0,4.330733340286331,5.955837369464831
Medellin,4,3,Apartment,5.0,4.983606621708336,6.803505257608338
Medellin,2,2,Apartment,4.0,4.343805421853684,6.206575926724928
Medellin,3,1,Apartment,3.0,3.871201010907891,5.442417710521793
Medellin,3,4,Apartment,6.0,5.19295685089021,7.00397413672268
Medellin,3,2,Apartment,6.0,4.709530201312334,6.846943139585379
Medellin,3,4,Apartment,6.0,5.278114659230517,7.208600337960199
Medellin,4,3,Apartment,6.0,4.948759890378168,6.660575149839686
Medellin,3,4,Apartment,5.0,4.795790545596741,6.447305862541213
Medellin,3,3,Apartment,6.0,4.962844630259907,7.244941546337007
Medellin,2,2,Apartment,6.0,4.356708826689592,6.684611727667927
Medellin,3,2,Apartment,5.0,4.276666119016055,6.100318952020064
Medellin,4,3,House,5.0,4.864137494399221,7.244941546337007
Medellin,2,1,House,3.0,4.672828834461906,5.303304908059076
Medellin,3,2,Apartment,3.0,4.30406509320417,5.771441123130016
Medellin,2,3,Apartment,6.0,5.147494476813453,7.193685818395112
Medellin,4,3,House,5.0,5.198497031265826,7.1316985104669115
Medellin,2,2,Apartment,6.0,4.532599493153256,6.673297967767654
Medellin,2,2,Apartment,5.0,4.007333185232471,5.968707559985366
Medellin,5,3,House,4.0,5.081404364984463,6.311734809152915
Medellin,2,2,Apartment,3.0,3.912023005428146,5.602118820879701
Medellin,3,2,Apartment,5.0,4.465908118654584,6.133398042996649
Medellin,3,4,House,6.0,5.4638318050256105,7.223295679562314
Medellin,3,3,House,3.0,4.875197323201151,5.8888779583328805
Medellin,3,3,Apartment,6.0,4.709530201312334,6.478509642208569
Medellin,3,1,House,3.0,4.248495242049359,5.420534999272286
Medellin,3,2,Apartment,6.0,5.170483995038151,7.048386408721883
Medellin,3,4,Apartment,5.0,4.836281906951478,6.587550014824796
Medellin,2,2,Apartment,5.0,4.543294782270004,6.710523109452428
Medellin,4,3,House,5.0,5.25227342804663,6.85751406254539
Medellin,3,3,House,6.0,5.8998973535824915,8.071218539969863
Medellin,3,2,Apartment,6.0,4.477336814478207,6.740519359606223
Medellin,3,2,Apartment,5.0,4.477336814478207,6.2166061010848646
Medellin,3,2,Apartment,5.0,4.499809670330265,6.111467339502679
Medellin,5,3,House,3.0,4.7535901911063645,5.739792912179234
Medellin,3,3,House,5.0,5.0238805208462765,6.493753839851686
Medellin,3,4,House,6.0,5.327876168789581,6.957497370876951
Medellin,3,2,Apartment,5.0,4.584967478670572,6.478509642208569
Medellin,3,4,Apartment,6.0,4.897839799950911,7.336936913707618
Medellin,3,3,House,6.0,5.955837369464831,8.006700845440367
Medellin,3,4,House,6.0,5.82600010738045,8.188966863648876
Medellin,3,3,Apartment,4.0,4.5217885770490405,5.860786223465865
Medellin,3,4,House,5.0,5.241747015059643,7.1316985104669115
Medellin,3,3,Apartment,6.0,4.875197323201151,7.0909098220799835
Medellin,4,2,House,4.0,5.262690188904886,6.7464121285733745
Medellin,2,3,House,6.0,5.5909869805108565,7.3783837129967145
Medellin,3,3,House,5.0,4.8852009325130386,7.0909098220799835
Medellin,3,4,Apartment,5.0,4.795790545596741,6.594413459749778
Medellin,3,3,House,5.0,4.953807800960261,7.696667081526462
Medellin,3,2,Apartment,6.0,4.718498871295094,7.0909098220799835
Medellin,2,2,Apartment,6.0,4.454347296253507,6.3818160174060985
Medellin,3,3,House,4.0,6.2422232654551655,7.824445930877619
Medellin,3,2,Apartment,5.0,4.836281906951478,6.154858094016418
Medellin,2,1,Apartment,3.0,3.8918202981106265,5.583496308781699
Medellin,3,3,Apartment,5.0,4.852030263919617,6.293419278846481
Medellin,3,2,Apartment,5.0,4.442651256490317,6.447305862541213
Medellin,4,3,House,4.0,4.918120859985944,7.300472814267799
Medellin,3,3,House,6.0,5.442417710521793,7.409136443920128
Medellin,3,3,Apartment,5.0,4.59511985013459,6.175867270105761
Medellin,3,3,Apartment,5.0,4.955827057601261,6.928537818164665
Medellin,5,3,House,5.0,5.707110264748875,7.313886831633462
Medellin,3,1,Apartment,3.0,4.007333185232471,5.5053315359323625
Medellin,4,3,Apartment,3.0,4.700480365792417,5.942799375126701
Medellin,3,2,Apartment,5.0,4.61512051684126,6.68586094706836
Medellin,2,2,Apartment,3.0,3.828641396489095,5.545177444479562
Medellin,3,2,Apartment,5.0,5.081404364984463,6.478509642208569
Medellin,3,3,Apartment,5.0,5.062595033026967,6.7464121285733745
Medellin,4,2,House,4.0,4.997212273764115,6.508769136971682
Medellin,2,2,Apartment,5.0,4.61512051684126,6.486160788944089
Medellin,4,2,Apartment,4.0,5.017279836814924,6.53813982376767
Medellin,2,2,Apartment,6.0,4.04305126783455,6.175867270105761
Medellin,3,2,Apartment,5.0,4.51085950651685,5.993961427306569
Medellin,4,4,House,6.0,5.267858159063328,6.90875477931522
Medellin,3,3,House,2.0,4.948759890378168,5.5254529391317835
Medellin,4,3,Apartment,5.0,4.8283137373023015,6.53813982376767
Medellin,4,3,Apartment,5.0,4.663439094112067,6.55250788703459
Medellin,2,2,Apartment,6.0,4.382026634673881,6.734591659972948
Medellin,3,4,House,6.0,5.198497031265826,6.7580945044277305
Medellin,3,2,Apartment,4.0,4.394449154672439,6.111467339502679
Medellin,3,2,Apartment,4.0,4.343805421853684,6.284134161070802
Medellin,3,2,Apartment,4.0,4.564348191467836,6.493753839851686
Medellin,3,2,House,4.0,5.198497031265826,6.621405651764134
Medellin,3,2,Apartment,4.0,4.356708826689592,6.100318952020064
Medellin,3,2,Apartment,4.0,4.983606621708336,5.916202062607435
Medellin,4,4,Apartment,6.0,5.1298987149230735,7.484930283289661
Medellin,3,2,House,4.0,4.3694478524670215,5.968707559985366
Medellin,3,2,Apartment,4.0,4.174387269895637,5.817111159963204
Medellin,5,3,House,3.0,5.159055299214529,6.111467339502679
Medellin,3,2,Apartment,4.0,4.672828834461906,6.255750041753367
Medellin,3,2,Apartment,4.0,4.174387269895637,5.942799375126701
Medellin,3,1,House,3.0,4.634728988229636,6.398594934535208
Medellin,3,2,Apartment,5.0,5.14166355650266,7.1631723908466425
Medellin,3,2,Apartment,5.0,4.787491742782046,6.46302945692067
Medellin,3,2,House,3.0,4.465908118654584,5.981414211254481
Medellin,2,2,Apartment,6.0,4.3694478524670215,6.68586094706836
Medellin,5,2,House,4.0,4.941642422609304,6.329720905522696
Medellin,4,3,Apartment,5.0,4.962844630259907,6.803505257608338
Medellin,4,1,House,3.0,4.454347296253507,5.5254529391317835
Medellin,2,2,Apartment,3.0,4.795790545596741,6.089044875446846
Medellin,3,3,House,5.0,5.564520407322694,7.3783837129967145
Medellin,3,2,House,2.0,4.795790545596741,5.993961427306569
Medellin,3,3,Apartment,5.0,4.6443908991413725,6.3818160174060985
Medellin,3,4,House,5.0,5.572154032177765,7.783640596221253
Medellin,3,4,House,6.0,5.707110264748875,7.170888478512505
Medellin,3,4,Apartment,5.0,5.420534999272286,7.313886831633462
Medellin,4,4,Apartment,5.0,5.081404364984463,6.621405651764134
Medellin,2,2,Apartment,6.0,4.867534450455582,7.0909098220799835
Medellin,2,3,Apartment,5.0,4.8283137373023015,6.898714534329988
Medellin,3,3,House,6.0,5.081404364984463,7.01301578963963
Medellin,3,3,House,5.0,4.836281906951478,6.710523109452428
Medellin,4,3,House,5.0,5.043425116919247,6.255750041753367
Medellin,3,2,Apartment,3.0,4.290459441148391,5.5254529391317835
Medellin,5,2,House,4.0,5.303304908059076,7.170888478512505
Medellin,4,2,Apartment,3.0,4.762173934797756,5.942799375126701
Medellin,4,4,Apartment,5.0,5.303304908059076,6.478509642208569
Medellin,3,4,Apartment,5.0,5.087596335232384,6.79794041297493
Medellin,3,3,Apartment,6.0,5.10594547390058,6.985641817639208
Medellin,2,2,Apartment,6.0,4.477336814478207,6.7464121285733745
Medellin,3,3,Apartment,6.0,5.181783550292085,7.244941546337007
Medellin,5,3,House,4.0,5.14166355650266,6.7580945044277305
Medellin,3,3,Apartment,5.0,4.454347296253507,6.236369590203704
Medellin,5,3,House,4.0,5.220355825078324,5.993961427306569
Medellin,3,2,Apartment,3.0,4.276666119016055,5.860786223465865
Medellin,3,3,House,6.0,5.056245805348308,6.90875477931522
Medellin,3,2,Apartment,5.0,4.143134726391533,6.270988431858299
Medellin,3,3,Apartment,5.0,4.812184355372417,6.710523109452428
Medellin,4,3,House,5.0,5.497168225293202,6.647688373563329
Medellin,3,3,House,3.0,4.143134726391533,5.910796644040527
Medellin,4,4,Apartment,6.0,5.942799375126701,7.3783837129967145
Medellin,2,2,Apartment,6.0,4.394449154672439,6.7464121285733745
Medellin,3,2,Apartment,4.0,4.812184355372417,6.46302945692067
Medellin,3,4,Apartment,6.0,5.176149732573829,7.496097345175956
Medellin,3,2,House,4.0,5.1647859739235145,6.621405651764134
Medellin,4,3,Apartment,4.0,4.605170185988092,6.030685260261263
Medellin,4,3,House,3.0,4.51085950651685,5.802118375377063
Medellin,4,4,Apartment,3.0,5.056245805348308,6.311734809152915
Medellin,3,2,Apartment,5.0,4.477336814478207,6.329720905522696
Medellin,3,4,House,6.0,5.739792912179234,7.696667081526462
Medellin,3,2,House,3.0,4.110873864173311,5.802118375377063
Medellin,4,1,House,3.0,4.382026634673881,5.564520407322694
Medellin,3,2,House,5.0,4.795790545596741,6.3818160174060985
Medellin,3,3,House,5.0,4.855706909994441,6.85751406254539
Medellin,3,2,House,3.0,4.532599493153256,5.831882477283517
Medellin,3,2,House,4.0,5.017279836814924,7.719129840906732
Medellin,3,3,Apartment,6.0,4.710272417651098,6.621405651764134
Medellin,3,4,Apartment,5.0,4.672828834461906,6.39024066706535
Medellin,3,4,Apartment,6.0,5.272999558563747,6.734591659972948
Medellin,3,2,House,5.0,4.912654885736052,6.530877627725885
Medellin,4,3,Apartment,5.0,4.770684624465665,6.478509642208569
Medellin,3,4,Apartment,5.0,5.093750200806762,6.836259277277067
Medellin,3,2,Apartment,5.0,4.48863636973214,6.7580945044277305
Medellin,4,2,Apartment,5.0,5.017279836814924,6.492239835020471
Medellin,3,3,House,6.0,4.770742039260735,3.9318256327243257
Medellin,3,3,House,4.0,4.343805421853684,6.1224928095143865
Medellin,3,3,Apartment,6.0,4.61512051684126,7.035268599281097
Medellin,3,3,Apartment,4.0,4.477336814478207,6.501289670540389
Medellin,2,2,Apartment,5.0,4.30406509320417,5.942799375126701
Medellin,4,2,Apartment,3.0,4.890349128221754,5.916202062607435
